6.317272734,0.037118425,3.419590613,-1.782276796,4.395282249,2.107240897
-0.56188275,-4.66485817,-1.180718864,-3.650266563,-1.019823166,-2.554041059
2.77653094,-5.535594577,-2.380799594,-1.26339075,-0.860555358,-2.55404106
1.360234225,1.430296677,3.419590613,-0.018064239,0.254319285,-3.839911944
1.866054482,1.77859124,-2.280792865,-0.848281914,2.324800766,-0.14303315
1.764890429,-4.142416327,2.119503154,3.199029248,2.165532961,1.464305456
-2.787491877,-0.83361798,1.119435875,2.057479948,5.032353475,-0.464500871
1.259070172,-2.052648951,3.419590614,0.604599015,-0.223484134,2.910910201
0.753249915,-1.007765262,-0.980705405,0.915930643,3.1211398,1.303571596
-2.180507571,-1.878501669,-4.580947604,-2.197385633,1.528461736,1.142837733
9.251030223,-2.052648949,-5.881035063,0.812153434,-4.3644471,-4.161379666
-0.764210852,11.87913356,2.519530064,-0.12184145,0.572854897,-0.625234732
6.823092993,0.90785483,18.42059977,2.472588782,1.050658318,-4.000645806
-3.192148084,-4.142416325,-5.781028336,7.142563199,-7.071999805,-8.179726182
-1.978179468,-3.445827201,-7.381135981,-3.961598192,8.536245214,-5.28651669
-2.180507569,-7.102920109,-6.081048519,-4.688038655,-8.983213481,13.03714342
5.406796275,-1.007765262,13.72028357,1.746148319,8.695513021,-1.911105618
-3.799132392,12.22742812,-2.880833235,-2.61249447,-1.019823165,-3.196976501
0.955578018,3.17176949,1.719476243,-1.367167959,12.04013695,-1.107436313
1.76489043,4.216653179,4.41965789,19.90715994,5.510156896,0.339168434
-0.056062494,-5.013152734,-2.280792867,-5.103147493,-3.090304645,10.94760323
6.216108685,-6.232183703,-5.280994697,-0.848281914,-2.453233421,-3.036242641
