0.049222798,0.047413793,0.045992714,0.046064815,0.044212963,0.043088364
0.046632124,0.048371648,0.042349727,0.04837963,0.042361111,0.045275591
0.045336788,0.045019157,0.0428051,0.04537037,0.049305556,0.043525809
0.04835924,0.045977011,0.044626594,0.044212963,0.048842593,0.042213473
0.043609672,0.045977011,0.04417122,0.046990741,0.045138889,0.045713036
0.044905009,0.040708812,0.043260474,0.04375,0.048842593,0.047462817
0.048791019,0.045498084,0.04417122,0.042824074,0.048842593,0.043744532
0.041882556,0.045977011,0.047814208,0.04837963,0.041898148,0.046587927
0.044041451,0.050287356,0.046448087,0.045601852,0.042361111,0.046369204
0.041882556,0.049329502,0.046448087,0.046527778,0.04375,0.045713036
0.045768566,0.040708812,0.043715847,0.044444444,0.047685185,0.046806649
0.045336788,0.045498084,0.044626594,0.044675926,0.044444444,0.04768154
0.046200345,0.04454023,0.045992714,0.044675926,0.045601852,0.045931759
0.043177893,0.045498084,0.043715847,0.042824074,0.050231481,0.045056868
0.044905009,0.04454023,0.048269581,0.044675926,0.045138889,0.045494313
0.042314335,0.04454023,0.048269581,0.049768519,0.042824074,0.044181977
0.047927461,0.050287356,0.042349727,0.042361111,0.044907407,0.047025372
0.043609672,0.043582375,0.048269581,0.047222222,0.04375,0.045931759
0.050086356,0.04454023,0.046903461,0.046064815,0.041898148,0.045713036
0.047063903,0.040708812,0.046448087,0.043055556,0.047916667,0.046369204
0.047063903,0.047413793,0.045992714,0.046527778,0.041898148,0.045494313
0.041882556,0.043582375,0.047358834,0.045601852,0.048148148,0.044619423
