0.043560606,0.043990087,0.045289855,0.04590708,0.04736211,0.044871795
0.043560606,0.046778191,0.044927536,0.046275811,0.043764988,0.045673077
0.046401515,0.048017348,0.045471014,0.042772861,0.04616307,0.048076923
0.051136364,0.043370508,0.044202899,0.044247788,0.049760192,0.045673077
0.049242424,0.040272615,0.045108696,0.046644543,0.04736211,0.047275641
0.041666667,0.046778191,0.044565217,0.046828909,0.042565947,0.051282051
0.037878788,0.045229244,0.046014493,0.046460177,0.044064748,0.049679487
0.041666667,0.050495663,0.045289855,0.044247788,0.044064748,0.045673077
0.044507576,0.043370508,0.046557971,0.048672566,0.043465228,0.038461538
0.050189394,0.043990087,0.047644928,0.045169617,0.043764988,0.041666667
0.043560606,0.04739777,0.044927536,0.044616519,0.04616307,0.046474359
0.052083333,0.046158612,0.045289855,0.042219764,0.04646283,0.050480769
0.049242424,0.046778191,0.043115942,0.046275811,0.04646283,0.043269231
0.042613636,0.042750929,0.048188406,0.044432153,0.045863309,0.045673077
0.048295455,0.039343247,0.047463768,0.047750737,0.044964029,0.040865385
0.044507576,0.049256506,0.045289855,0.045353982,0.041966427,0.045673077
0.046401515,0.052973978,0.042210145,0.044247788,0.045263789,0.045673077
0.045454545,0.04244114,0.046195652,0.043141593,0.049460432,0.049679487
0.041666667,0.043370508,0.045471014,0.048672566,0.045863309,0.039262821
0.043560606,0.046778191,0.044927536,0.044432153,0.04736211,0.045673077
0.050189394,0.045229244,0.044565217,0.045538348,0.045863309,0.043269231
0.042613636,0.045229244,0.047282609,0.046091445,0.041966427,0.045673077
